48,1,10,0,0,0,0,0,0,0,8,-1.000000,-1.000000,4.000000
48,1,10,0,0,0,0,0,0,1,7,-1.000000,-1.000000,4.833333
56,1,9,0,0,0,0,0,0,1,7,-1.000000,-1.000000,6.000000
48,1,10,0,0,0,0,0,1,7,1,-1.000000,4.833333,-1.000000
49,1,11,0,0,0,0,0,2,0,8,38.000000,-1.000000,4.000000
49,1,11,0,0,0,0,0,2,8,0,38.000000,4.000000,-1.000000
48,1,10,0,0,0,0,0,1,1,7,-1.000000,-1.000000,4.833333
48,1,10,0,0,0,0,0,1,0,8,-1.000000,-1.000000,4.000000
57,1,13,0,0,0,0,0,4,1,7,13.666667,-1.000000,6.000000
57,1,13,0,0,0,0,0,4,8,0,13.666667,5.142857,-1.000000
57,1,10,0,0,0,0,0,1,8,0,-1.000000,5.142857,-1.000000
57,1,10,0,0,0,0,0,1,0,8,-1.000000,-1.000000,5.142857
56,1,12,0,0,0,0,0,3,7,1,1.000000,6.166667,-1.000000
49,1,11,0,0,0,0,0,2,1,7,38.000000,-1.000000,4.666667
56,1,12,0,0,0,0,0,3,7,1,1.000000,6.000000,-1.000000
48,1,10,0,0,0,0,0,0,7,1,-1.000000,4.666667,-1.000000
48,1,10,0,0,0,0,0,1,1,7,-1.000000,-1.000000,4.666667
48,1,10,0,0,0,0,0,1,7,1,-1.000000,4.666667,-1.000000
57,1,10,0,0,0,0,0,1,1,7,-1.000000,-1.000000,6.166667
49,1,11,0,0,0,0,0,2,7,1,38.000000,4.833333,-1.000000
48,1,10,0,0,0,0,0,0,8,0,-1.000000,4.000000,-1.000000
51,1,12,0,0,0,0,0,1,8,0,-1.000000,4.285714,-1.000000
57,1,13,0,0,0,0,0,4,7,1,13.666667,6.166667,-1.000000
56,1,12,0,0,0,0,0,3,1,7,1.000000,-1.000000,6.166667
51,1,12,0,0,0,0,0,1,7,1,-1.000000,5.166667,-1.000000
57,1,13,0,0,0,0,0,4,7,1,13.666667,6.000000,-1.000000
56,1,12,0,0,0,0,0,3,8,0,1.000000,5.142857,-1.000000
57,1,13,0,0,0,0,0,4,0,8,13.666667,-1.000000,5.142857
56,1,12,0,0,0,0,0,3,1,7,1.000000,-1.000000,6.000000
56,1,9,0,0,0,0,0,0,0,8,-1.000000,-1.000000,5.142857
48,1,10,0,0,0,0,0,0,7,1,-1.000000,4.833333,-1.000000
56,1,9,0,0,0,0,0,0,7,1,-1.000000,6.000000,-1.000000
49,1,11,0,0,0,0,0,2,7,1,38.000000,4.666667,-1.000000
51,1,12,0,0,0,0,0,1,7,1,-1.000000,5.000000,-1.000000
56,1,12,0,0,0,0,0,3,0,8,1.000000,-1.000000,5.142857
48,1,10,0,0,0,0,0,0,1,7,-1.000000,-1.000000,4.666667
67,1,29,0,0,0,0,0,16,0,12,0.466667,-1.000000,3.545455
51,1,12,0,0,0,0,0,1,0,8,-1.000000,-1.000000,4.285714
48,1,10,0,0,0,0,0,1,8,0,-1.000000,4.000000,-1.000000
73,1,35,0,0,0,0,0,20,14,0,0.473684,3.307692,-1.000000
56,1,9,0,0,0,0,0,0,1,7,-1.000000,-1.000000,6.166667
57,1,13,0,0,0,0,0,4,1,7,13.666667,-1.000000,6.166667
55,1,17,0,0,0,0,0,8,0,8,0.428571,-1.000000,4.428571
76,1,38,0,0,0,0,0,22,0,15,0.476190,-1.000000,3.214286
57,1,10,0,0,0,0,0,1,7,1,-1.000000,6.000000,-1.000000
64,1,26,0,0,0,0,0,14,0,11,0.461538,-1.000000,3.700000
73,1,35,0,0,0,0,0,20,0,14,0.473684,-1.000000,3.307692
46,1,8,0,0,0,0,0,2,0,5,0.000000,-1.000000,6.250000
56,1,9,0,0,0,0,0,0,7,1,-1.000000,6.166667,-1.000000
61,1,23,0,0,0,0,0,12,0,10,0.454545,-1.000000,3.888889
51,1,12,0,0,0,0,0,1,1,7,-1.000000,-1.000000,5.166667
64,1,26,0,0,0,0,0,14,11,0,0.461538,3.700000,-1.000000
79,1,41,0,0,0,0,0,24,0,16,0.478261,-1.000000,3.133333
50,1,11,0,0,0,0,0,0,7,1,-1.000000,5.000000,-1.000000
76,1,38,0,0,0,0,0,22,15,0,0.476190,3.214286,-1.000000
70,1,32,0,0,0,0,0,18,0,13,0.470588,-1.000000,3.416667
50,1,11,0,0,0,0,0,0,0,8,-1.000000,-1.000000,4.285714
50,1,11,0,0,0,0,0,0,7,1,-1.000000,5.166667,-1.000000
55,1,17,0,0,0,0,0,8,8,0,0.428571,4.428571,-1.000000
58,1,20,0,0,0,0,0,10,0,9,0.444444,-1.000000,4.125000
52,1,14,0,0,0,0,0,6,0,7,0.400000,-1.000000,4.833333
50,1,11,0,0,0,0,0,0,1,7,-1.000000,-1.000000,5.000000
49,1,11,0,0,0,0,0,4,6,0,0.333333,5.400000,-1.000000
61,1,23,0,0,0,0,0,12,10,0,0.454545,3.888889,-1.000000
49,1,11,0,0,0,0,0,2,1,7,38.000000,-1.000000,4.833333
58,1,20,0,0,0,0,0,10,9,0,0.444444,4.125000,-1.000000
56,1,9,0,0,0,0,0,0,8,0,-1.000000,5.142857,-1.000000
74,1,37,0,0,0,0,0,22,0,15,0.476190,-1.000000,3.214286
70,1,32,0,0,0,0,0,18,13,0,0.470588,3.416667,-1.000000
49,1,12,0,0,0,0,0,4,0,8,0.666667,-1.000000,3.857143
67,1,29,0,0,0,0,0,16,12,0,0.466667,3.545455,-1.000000
50,1,11,0,0,0,0,0,0,8,0,-1.000000,4.285714,-1.000000
57,1,10,0,0,0,0,0,1,7,1,-1.000000,6.166667,-1.000000
50,1,13,0,0,0,0,0,6,0,7,0.400000,-1.000000,4.833333
81,1,44,0,0,0,0,0,20,0,24,0.947368,-1.000000,1.869565
53,1,16,0,0,0,0,0,8,0,8,0.428571,-1.000000,4.428571
89,1,52,0,0,0,0,0,24,0,28,0.956522,-1.000000,1.740741
54,1,17,0,0,0,0,0,9,0,8,4.750000,-1.000000,4.428571
77,1,40,0,0,0,0,0,24,0,16,0.478261,-1.000000,3.133333
57,1,20,0,0,0,0,0,8,0,12,0.857143,-1.000000,2.818182
45,1,8,0,0,0,0,0,3,0,5,17.500000,-1.000000,6.250000
65,1,28,0,0,0,0,0,16,0,12,0.466667,-1.000000,3.545455
50,1,11,0,0,0,0,0,0,1,7,-1.000000,-1.000000,5.166667
62,1,25,0,0,0,0,0,14,0,11,0.461538,-1.000000,3.700000
44,1,7,0,0,0,0,0,2,0,5,0.000000,-1.000000,6.250000
60,1,23,0,0,0,0,0,13,0,10,3.333333,-1.000000,3.888889
56,1,19,0,0,0,0,0,10,0,9,0.444444,-1.000000,4.125000
45,1,8,0,0,0,0,0,2,0,6,0.000000,-1.000000,5.000000
73,1,36,0,0,0,0,0,16,0,20,0.933333,-1.000000,2.052632
77,1,40,0,0,0,0,0,18,0,22,0.941176,-1.000000,1.952381
57,1,10,0,0,0,0,0,1,1,7,-1.000000,-1.000000,6.000000
52,1,14,0,0,0,0,0,6,7,0,0.400000,4.833333,-1.000000
51,1,12,0,0,0,0,0,1,1,7,-1.000000,-1.000000,5.000000
63,1,26,0,0,0,0,0,15,0,11,2.928571,-1.000000,3.700000
48,1,11,0,0,0,0,0,5,0,6,9.000000,-1.000000,5.400000
75,1,38,0,0,0,0,0,23,0,15,2.045455,-1.000000,3.214286
49,1,11,0,0,0,0,0,4,0,6,0.333333,-1.000000,5.400000
46,1,8,0,0,0,0,0,2,5,0,0.000000,6.250000,-1.000000
53,1,16,0,0,0,0,0,6,0,10,0.800000,-1.000000,3.222222
68,1,31,0,0,0,0,0,18,13,0,0.470588,3.416667,-1.000000
71,1,34,0,0,0,0,0,20,0,14,0.473684,-1.000000,3.307692
65,1,28,0,0,0,0,0,12,0,16,0.909091,-1.000000,2.333333
77,1,40,0,0,0,0,0,24,16,0,0.478261,3.133333,-1.000000
61,1,24,0,0,0,0,0,10,0,14,0.888889,-1.000000,2.538462
72,1,35,0,0,0,0,0,21,0,14,2.200000,-1.000000,3.307692
50,1,13,0,0,0,0,0,6,7,0,0.400000,4.833333,-1.000000
44,1,7,0,0,0,0,0,2,5,0,0.000000,6.250000,-1.000000
78,1,41,0,0,0,0,0,25,0,16,1.916667,-1.000000,3.133333
53,1,16,0,0,0,0,0,8,8,0,0.428571,4.428571,-1.000000
79,1,41,0,0,0,0,0,24,16,0,0.478261,3.133333,-1.000000
57,1,20,0,0,0,0,0,11,0,9,3.900000,-1.000000,4.125000
85,1,48,0,0,0,0,0,22,0,26,0.952381,-1.000000,1.800000
47,1,10,0,0,0,0,0,4,0,6,0.333333,-1.000000,5.400000
68,1,31,0,0,0,0,0,18,0,13,0.470588,-1.000000,3.416667
57,1,20,0,0,0,0,0,8,12,0,0.857143,2.818182,-1.000000
47,1,10,0,0,0,0,0,4,6,0,0.333333,5.400000,-1.000000
89,1,52,0,0,0,0,0,24,28,0,0.956522,1.740741,-1.000000
49,1,12,0,0,0,0,0,4,8,0,0.666667,3.857143,-1.000000
65,1,28,0,0,0,0,0,16,12,0,0.466667,3.545455,-1.000000
85,1,48,0,0,0,0,0,22,26,0,0.952381,1.800000,-1.000000
69,1,32,0,0,0,0,0,14,0,18,0.923077,-1.000000,2.176471
71,1,34,0,0,0,0,0,20,14,0,0.473684,3.307692,-1.000000
74,1,37,0,0,0,0,0,22,15,0,0.476190,3.214286,-1.000000
51,1,14,0,0,0,0,0,7,0,7,6.166667,-1.000000,4.833333
89,1,52,0,0,0,0,0,24,16,12,0.956522,3.933333,3.000000
81,1,44,0,0,0,0,0,20,14,10,0.947368,4.076923,3.000000
53,1,16,0,0,0,0,0,6,7,3,0.800000,5.166667,3.000000
85,1,48,0,0,0,0,0,22,15,11,0.952381,4.000000,3.000000
53,1,16,0,0,0,0,0,6,10,0,0.800000,3.222222,-1.000000
45,1,8,0,0,0,0,0,2,5,1,0.000000,6.250000,-1.000000
65,1,28,0,0,0,0,0,12,16,0,0.909091,2.333333,-1.000000
73,1,36,0,0,0,0,0,16,12,8,0.933333,4.272727,3.000000
57,1,20,0,0,0,0,0,8,8,4,0.857143,5.000000,3.000000
69,1,32,0,0,0,0,0,14,11,7,0.923077,4.300000,3.000000
65,1,28,0,0,0,0,0,12,10,6,0.909091,4.444444,3.000000
59,1,22,0,0,0,0,0,12,10,0,0.454545,3.888889,-1.000000
49,1,12,0,0,0,0,0,4,6,2,0.666667,5.800000,3.000000
59,1,22,0,0,0,0,0,12,0,10,0.454545,-1.000000,3.888889
73,1,36,0,0,0,0,0,16,20,0,0.933333,2.052632,-1.000000
73,1,36,0,0,0,0,0,16,12,8,0.933333,4.181818,3.000000
45,1,8,0,0,0,0,0,2,5,1,0.000000,6.500000,-1.000000
54,1,17,0,0,0,0,0,9,8,0,4.750000,4.428571,-1.000000
77,1,40,0,0,0,0,0,18,22,0,0.941176,1.952381,-1.000000
66,1,29,0,0,0,0,0,17,12,0,2.625000,3.545455,-1.000000
61,1,24,0,0,0,0,0,10,14,0,0.888889,2.538462,-1.000000
62,1,25,0,0,0,0,0,14,11,0,0.461538,3.700000,-1.000000
61,1,24,0,0,0,0,0,10,9,5,0.888889,4.625000,3.000000
49,1,12,0,0,0,0,0,4,6,2,0.666667,5.600000,3.000000
45,1,8,0,0,0,0,0,2,6,0,0.000000,5.000000,-1.000000
56,1,19,0,0,0,0,0,10,9,0,0.444444,4.125000,-1.000000
45,1,8,0,0,0,0,0,3,5,0,17.500000,6.250000,-1.000000
56,1,19,0,0,0,0,0,10,4,5,0.444444,11.333333,8.500000
66,1,29,0,0,0,0,0,17,0,12,2.625000,-1.000000,3.545455
71,1,34,0,0,0,0,0,20,7,7,0.473684,7.666667,7.833333
74,1,37,0,0,0,0,0,22,7,8,0.476190,8.166667,7.000000
68,1,31,0,0,0,0,0,18,6,7,0.470588,8.800000,7.333333
65,1,28,0,0,0,0,0,16,6,6,0.466667,8.200000,8.400000
45,1,8,0,0,0,0,0,2,3,3,0.000000,12.000000,13.500000
65,1,28,0,0,0,0,0,12,10,6,0.909091,4.555556,3.000000
69,1,32,0,0,0,0,0,19,0,13,2.388889,-1.000000,3.416667
48,1,11,0,0,0,0,0,5,6,0,9.000000,5.400000,-1.000000
57,1,20,0,0,0,0,0,8,8,4,0.857143,4.857143,3.000000
81,1,44,0,0,0,0,0,20,14,10,0.947368,4.000000,3.000000
81,1,44,0,0,0,0,0,20,24,0,0.947368,1.869565,-1.000000
59,1,22,0,0,0,0,0,12,5,5,0.454545,9.000000,9.250000
86,1,40,0,0,0,0,0,24,16,0,0.478261,3.133333,-1.000000
51,1,14,0,0,0,0,0,7,7,0,6.166667,4.833333,-1.000000
72,1,35,0,0,0,0,0,21,14,0,2.200000,3.307692,-1.000000
85,1,48,0,0,0,0,0,22,15,11,0.952381,3.928571,3.000000
69,1,32,0,0,0,0,0,14,11,7,0.923077,4.400000,3.000000
86,1,40,0,0,0,0,0,24,0,16,0.478261,-1.000000,3.133333
77,1,40,0,0,0,0,0,18,13,9,0.941176,4.083333,3.000000
83,1,37,0,0,0,0,0,22,0,15,0.476190,-1.000000,3.214286
47,1,10,0,0,0,0,0,4,3,3,0.333333,13.000000,13.500000
77,1,40,0,0,0,0,0,24,8,8,0.478261,7.285714,7.428571
77,1,40,0,0,0,0,0,18,13,9,0.941176,4.166667,3.000000
77,1,31,0,0,0,0,0,18,13,0,0.470588,3.416667,-1.000000
65,1,19,0,0,0,0,0,10,9,0,0.444444,4.125000,-1.000000
71,1,25,0,0,0,0,0,14,11,0,0.461538,3.700000,-1.000000
74,1,28,0,0,0,0,0,16,0,12,0.466667,-1.000000,3.545455
56,1,10,0,0,0,0,0,4,0,6,0.333333,-1.000000,5.400000
50,1,13,0,0,0,0,0,6,3,4,0.400000,14.500000,9.666667
69,1,32,0,0,0,0,0,14,18,0,0.923077,2.176471,-1.000000
68,1,22,0,0,0,0,0,12,0,10,0.454545,-1.000000,3.888889
60,1,23,0,0,0,0,0,13,10,0,3.333333,3.888889,-1.000000
56,1,10,0,0,0,0,0,4,6,0,0.333333,5.400000,-1.000000
53,1,7,0,0,0,0,0,2,5,0,0.000000,6.250000,-1.000000
71,1,25,0,0,0,0,0,14,0,11,0.461538,-1.000000,3.700000
59,1,13,0,0,0,0,0,6,0,7,0.400000,-1.000000,4.833333
78,1,41,0,0,0,0,0,25,16,0,1.916667,3.133333,-1.000000
80,1,34,0,0,0,0,0,20,0,14,0.473684,-1.000000,3.307692
75,1,38,0,0,0,0,0,23,15,0,2.045455,3.214286,-1.000000
62,1,16,0,0,0,0,0,8,8,0,0.428571,4.428571,-1.000000
89,1,52,0,0,0,0,0,24,16,12,0.956522,3.866667,3.000000
62,1,16,0,0,0,0,0,8,0,8,0.428571,-1.000000,4.428571
77,1,31,0,0,0,0,0,18,0,13,0.470588,-1.000000,3.416667
59,1,13,0,0,0,0,0,6,7,0,0.400000,4.833333,-1.000000
80,1,34,0,0,0,0,0,20,14,0,0.473684,3.307692,-1.000000
45,1,7,0,0,0,0,0,1,5,0,-1.000000,6.250000,-1.000000
69,1,32,0,0,0,0,0,19,13,0,2.388889,3.416667,-1.000000
62,1,25,0,0,0,0,0,14,5,6,0.461538,9.750000,7.800000
63,1,26,0,0,0,0,0,15,11,0,2.928571,3.700000,-1.000000
83,1,37,0,0,0,0,0,22,15,0,0.476190,3.214286,-1.000000
74,1,28,0,0,0,0,0,16,12,0,0.466667,3.545455,-1.000000
53,1,16,0,0,0,0,0,6,7,3,0.800000,5.333333,3.000000
57,1,20,0,0,0,0,0,11,9,0,3.900000,4.125000,-1.000000
68,1,22,0,0,0,0,0,12,10,0,0.454545,3.888889,-1.000000
53,1,16,0,0,0,0,0,8,4,4,0.428571,10.333333,10.666667
45,1,7,0,0,0,0,0,1,0,5,-1.000000,-1.000000,6.250000
61,1,24,0,0,0,0,0,10,9,5,0.888889,4.750000,3.000000
65,1,19,0,0,0,0,0,10,0,9,0.444444,-1.000000,4.125000
44,1,6,0,0,0,0,0,0,5,0,-1.000000,6.250000,-1.000000
44,1,6,0,0,0,0,0,0,0,5,-1.000000,-1.000000,6.250000
53,1,7,0,0,0,0,0,2,0,5,0.000000,-1.000000,6.250000
